model,repo,iid,gold_fn_LOC,gold_fn_CC,gold_fn_PC,gold_cls_LOC,gold_cls_WMC,gold_cls_NOM,gold_cls_NOPM,gold_cls_NOF,gold_cls_NOPF,gold_cls_LCOM,gold_cls_Fan-In,gold_cls_Fan-Out,gold_cls_DIT,gold_arch_god_component_added,gold_arch_god_component_removed,gold_arch_unstable_dependency_added,gold_arch_unstable_dependency_removed,gold_design_broken_hierarchy_added,gold_design_broken_hierarchy_removed,gold_design_broken_modularization_added,gold_design_broken_modularization_removed,gold_design_deficient_encapsulation_added,gold_design_deficient_encapsulation_removed,gold_design_feature_envy_added,gold_design_feature_envy_removed,gold_design_insufficient_modularization_added,gold_design_insufficient_modularization_removed,gold_design_multifaceted_abstraction_added,gold_design_multifaceted_abstraction_removed,gold_design_rebellious_hierarchy_added,gold_design_rebellious_hierarchy_removed,gold_design_wide_hierarchy_added,gold_design_wide_hierarchy_removed,gold_impl_complex_conditional_added,gold_impl_complex_conditional_removed,gold_impl_complex_method_added,gold_impl_complex_method_removed,gold_impl_empty_catch_block_added,gold_impl_empty_catch_block_removed,gold_impl_long_identifier_added,gold_impl_long_identifier_removed,gold_impl_long_lambda_function_added,gold_impl_long_lambda_function_removed,gold_impl_long_method_added,gold_impl_long_method_removed,gold_impl_long_parameter_list_added,gold_impl_long_parameter_list_removed,gold_impl_long_statement_added,gold_impl_long_statement_removed,gold_impl_magic_number_added,gold_impl_magic_number_removed,gold_impl_missing_default_added,gold_impl_missing_default_removed,llm_fn_LOC,llm_fn_CC,llm_fn_PC,llm_cls_LOC,llm_cls_WMC,llm_cls_NOM,llm_cls_NOPM,llm_cls_NOF,llm_cls_NOPF,llm_cls_LCOM,llm_cls_Fan-In,llm_cls_Fan-Out,llm_cls_DIT,llm_arch_god_component_added,llm_arch_god_component_removed,llm_arch_unstable_dependency_added,llm_arch_unstable_dependency_removed,llm_design_broken_hierarchy_added,llm_design_broken_hierarchy_removed,llm_design_broken_modularization_added,llm_design_broken_modularization_removed,llm_design_deficient_encapsulation_added,llm_design_deficient_encapsulation_removed,llm_design_feature_envy_added,llm_design_feature_envy_removed,llm_design_insufficient_modularization_added,llm_design_insufficient_modularization_removed,llm_design_multifaceted_abstraction_added,llm_design_multifaceted_abstraction_removed,llm_design_rebellious_hierarchy_added,llm_design_rebellious_hierarchy_removed,llm_design_wide_hierarchy_added,llm_design_wide_hierarchy_removed,llm_impl_complex_conditional_added,llm_impl_complex_conditional_removed,llm_impl_complex_method_added,llm_impl_complex_method_removed,llm_impl_empty_catch_block_added,llm_impl_empty_catch_block_removed,llm_impl_long_identifier_added,llm_impl_long_identifier_removed,llm_impl_long_lambda_function_added,llm_impl_long_lambda_function_removed,llm_impl_long_method_added,llm_impl_long_method_removed,llm_impl_long_parameter_list_added,llm_impl_long_parameter_list_removed,llm_impl_long_statement_added,llm_impl_long_statement_removed,llm_impl_magic_number_added,llm_impl_magic_number_removed,llm_impl_missing_default_added,llm_impl_missing_default_removed
gpt-5-high-paper,ansible,instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,11.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,14.0,0.0,72.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,ansible,instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,24.0,6.0,0.0,24.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,20.0,0.0,150.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,ansible,instance_ansible__ansible-d9f1866249756efc264b00ff7497e92c11a9885f-v0f01c69f1e2528b935359cfe578530722bca2c59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,ansible,instance_ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac-v30a923fb5c164d6cd18280c02422f75e611e8fb2,-16.0,-7.0,-5.0,-52.0,-16.0,-5.0,0.0,-3.0,0.0,1.0,-1.0,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,ansible,instance_ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263-v1055803c3a812189a1133297f7f5468579283f86,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,6.0,0.0,40.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,ansible,instance_ansible__ansible-e9e6001263f51103e96e58ad382660df0f3d0e39-v30a923fb5c164d6cd18280c02422f75e611e8fb2,-33.0,-3.0,0.0,-66.0,-6.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-68.0,0.0,0.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
gpt-5-high-paper,ansible,instance_ansible__ansible-ed6581e4db2f1bec5a772213c3e186081adc162d-v0f01c69f1e2528b935359cfe578530722bca2c59,3.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,4.0,0.0,44.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,37.0,7.0,1.0,76.0,14.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184.0,52.0,12.0,388.0,104.0,12.0,8.0,8.0,8.0,-1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,15.0,2.0,1.0,15.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.0,4.0,2.0,34.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890-v2733ff199fb72f0d033a30dc62cb0a4742e3a7f4,36.0,2.0,3.0,55.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,104.0,34.0,4.0,122.0,38.0,4.0,0.0,2.0,2.0,2.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,-5.0,-3.0,-4.0,-5.0,-3.0,-2.0,-2.0,0.0,0.0,-0.03,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,6.0,0.0,23.0,6.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,-52.0,-19.0,-2.0,-51.0,-19.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,59.0,21.0,2.0,59.0,21.0,1.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,-2.0,-1.0,-4.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,-0.04,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,52.0,14.0,16.0,52.0,14.0,10.0,6.0,0.0,0.0,0.0399999999999998,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,126.0,35.0,12.0,154.0,46.0,11.0,10.0,3.0,1.0,1.29,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0-v13642507b4fc1f8d234172bf8129942da2c2ca26,21.0,2.0,0.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,22.0,0.0,110.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,1.0,0.0,1.0,2.0,0.0,0.0,-3.0,0.0,0.0,-0.1399999999999999,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,38.0,16.0,6.0,76.0,32.0,6.0,2.0,0.0,0.0,-0.5399999999999998,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-3c48b4bb782189e0858e6c3fc7956046cf3e1cfb-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,18.0,6.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,26.0,0.0,88.0,26.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-3f580a5f244c299d936d73d9e327ba873b6401d9-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,0.0,0.0,0.0,48.0,0.0,0.0,0.0,-5.0,-5.0,0.15999999999999992,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-3f7db6bbbcc7c418b3db72d157c6aed1d45b2ccf-v430f20c722405e462d9ef44dee7d34c41e76fe7a,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.0,96.0,32.0,488.0,142.0,22.0,18.0,16.0,16.0,-1.3399999999999999,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-4a5d2a7d24c9e4c11d3069220c0685b736d5ecde-v13642507b4fc1f8d234172bf8129942da2c2ca26,27.0,4.0,1.0,54.0,8.0,2.0,2.0,1.0,1.0,-0.3299999999999999,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,38.0,14.0,2.0,76.0,28.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,19.0,3.0,0.0,46.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,8.0,8.0,280.0,16.0,2.0,2.0,0.0,0.0,-0.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-60725705782832a2cb22e17c49697948a42a9d03-v298a7a812ceed28c4c18355a091f1b268fe56d86,17.0,5.0,0.0,34.0,10.0,1.0,1.0,0.0,0.0,-0.0799999999999999,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,40.0,4.0,0.0,80.0,8.0,2.0,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-62d2243131a9c7e6aee00d1e9c5660fd5b594e89-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,39.0,5.0,0.0,78.0,10.0,3.0,3.0,1.0,1.0,-0.0199999999999999,1.0,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,162.0,56.0,0.0,324.0,112.0,6.0,6.0,4.0,4.0,-0.0399999999999998,1.0,1.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-72321288ea790a3ace9e36f1c05b68c93f7eec43-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,17.0,5.0,2.0,27.0,7.0,2.0,2.0,0.0,0.0,-0.5599999999999998,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26.0,10.0,4.0,26.0,10.0,2.0,2.0,0.0,0.0,-0.0999999999999998,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-7cbfb812ef0e1f9716e2d6e85d538a96fcb79d13-vfa6ff903cb27f336e17654595dd900fa943dcd91,120.0,15.0,19.0,230.0,27.0,5.0,4.0,3.0,3.0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0,0,28.0,14.0,4.0,28.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-7f6b722a10f822171501d027cad60afe53337732-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,-64.0,-4.0,11.0,228.0,42.0,5.0,5.0,11.0,11.0,-0.30000000000000004,5.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,2,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,1,1,0,0,6,10,2,2,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-8a5a63af6e0be406aa6c8c9b6d5f28b2f1b6af5a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,117.0,22.0,15.0,138.0,28.0,8.0,8.0,0.0,0.0,0.6700000000000002,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,7,1,2,0,0,0,342.0,88.0,42.0,424.0,108.0,22.0,16.0,6.0,6.0,0.5,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,4,2,16,2,4,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-92db3454aeaa02f89b4cdbc3103f7e95c9759f92-v2c55207218fb8a0138425cbf7d9675272e240b90,141.0,-2.0,-6.0,288.0,-4.0,-5.0,-5.0,1.0,1.0,0.05,1.0,3.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-a7b7dc5735a1b3a9824376b1b469b556dd413981-va4315b5dc369c1ef66ae22f9ae4267aa3114e1b3,14.0,6.0,2.0,21.0,8.0,1.0,1.0,0.0,0.0,-0.16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,7.0,2.0,16.0,7.0,1.0,1.0,0.0,0.0,-0.16,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-acdddc590d0b3688f8f6386f43709049622a6e19-vfa6ff903cb27f336e17654595dd900fa943dcd91,15.0,6.0,3.0,19.0,12.0,3.0,3.0,-5.0,-5.0,0.19,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,12.0,16.0,98.0,24.0,6.0,6.0,6.0,0.0,0.26,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,16.0,6.0,2.0,19.0,6.0,1.0,1.0,0.0,0.0,0.0499999999999998,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44.0,14.0,6.0,62.0,18.0,2.0,2.0,0.0,0.0,0.0199999999999996,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,26.0,14.0,5.0,26.0,14.0,1.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38.0,8.0,10.0,38.0,8.0,2.0,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-c12943be1db80cf1114bc267ddf4f9933aca9b28-v2c55207218fb8a0138425cbf7d9675272e240b90,17.0,5.0,1.0,19.0,6.0,1.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,98.0,12.0,6.0,98.0,12.0,6.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-c4eebe6677acc4629cb541a98d5e91311444f5d4-v13642507b4fc1f8d234172bf8129942da2c2ca26,32.0,7.0,2.0,64.0,14.0,1.0,1.0,1.0,1.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.0,2.0,4.0,40.0,4.0,2.0,2.0,2.0,2.0,0.12,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gpt-5-high-paper,openlibrary,instance_internetarchive__openlibrary-c506c1b0b678892af5cb22c1c1dbc35d96787a0a-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,81.0,9.0,8.0,88.0,10.0,5.0,5.0,3.0,3.0,-0.49,4.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,28.0,2.0,2.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
